id,code,name
co_diagnosis_R890,R890,Hallazgos Anormales En Muestras Tomadas De Otros
co_diagnosis_R891,R891,Hallazgos Anormales En Muestras Tomadas De Otros
co_diagnosis_R892,R892,Hallazgos Anormales En Muestras Tomadas De Otros
co_diagnosis_R893,R893,Hallazgos Anormales En Muestras Tomadas De Otros
co_diagnosis_R894,R894,Hallazgos Anormales En Muestras Tomadas De Otros
co_diagnosis_R895,R895,Hallazgos Anormales En Muestras Tomadas De Otros
co_diagnosis_R896,R896,Hallazgos Anormales En Muestras Tomadas De Otros
co_diagnosis_R897,R897,Hallazgos Anormales En Muestras Tomadas De Otros
co_diagnosis_R898,R898,Hallazgos Anormales En Muestras Tomadas De Otros
co_diagnosis_R899,R899,Hallazgos Anormales En Muestras Tomadas De Otros
co_diagnosis_R90,R90,Hallazgos Anormales En Diagnostico Por Imagen De
co_diagnosis_R900,R900,Lesion Que Ocupa El Espacio Intracraneal
co_diagnosis_R908,R908,Otros Hallazgos Anormales En Diagnostico Por Ima
co_diagnosis_R91,R91,Hallazgos Anormales En Diagnostico Por Imagen De
co_diagnosis_R92,R92,Hallazgos Anormales En Diagnostico Por Imagen De
co_diagnosis_R93,R93,Hallazgos Anormales En Diagnostico Por Imagen De
co_diagnosis_R930,R930,Hallazgos Anormales En Diagnostico Por Imagen De
co_diagnosis_R931,R931,Hallazgos Anormales En Diagnostico Por Imagen De
co_diagnosis_R932,R932,Hallazgos Anormales En Diagnostico Por Imagen De
co_diagnosis_R933,R933,Hallazgos Anormales En Diagnostico Por Imagen De
co_diagnosis_R934,R934,Hallazgos Anormales En Diagnostico Por Imagen De
co_diagnosis_R935,R935,Hallazgos Anormales En Diagnostico Por Imagen De
co_diagnosis_R936,R936,Hallazgos Anormales En Diagnostico Por Imagen De
co_diagnosis_R937,R937,Hallazgos Anormales En Diagnostico Por Imagen De
co_diagnosis_R938,R938,Hallazgos Anormales En Diagnostico Por Imagen De
co_diagnosis_R94,R94,Resultados Anormales En Estudios Funcionales
co_diagnosis_R940,R940,Resultados Anormales En Estudios Funcionales Del
co_diagnosis_R941,R941,Resultados Anormales En Estudios Funcionales Del
co_diagnosis_R942,R942,Resultados Anormales En Estudios Funcionales Del
co_diagnosis_R943,R943,Resultados Anormales En Estudios Funcionales Car
co_diagnosis_R944,R944,Resultados Anormales En Estudios Funcionales Del
co_diagnosis_R945,R945,Resultados Anormales En Estudios Funcionales Del
co_diagnosis_R946,R946,Resultados Anormales En Estudios Funcionales De
co_diagnosis_R947,R947,Resultados Anormales En Otros Estudios Funcional
co_diagnosis_R948,R948,Resultados Anormales En Estudios Funcionales De
co_diagnosis_R95,R95,Sindrome De La Muerte Subita Infantil
co_diagnosis_R96,R96,Otras Muertes Subitas De Causa Desconocida
co_diagnosis_R960,R960,Muerte Instantanea
co_diagnosis_R961,R961,Muerte Que Ocurre En Menos De 24 Horas Del Inici
co_diagnosis_R98,R98,Muerte Sin Asistencia
co_diagnosis_R99,R99,Otras Causas Mal Definidas Y Las No Especificada
co_diagnosis_S00,S00,Traumatismo Superficial De La Cabeza
co_diagnosis_S000,S000,Traumatismo Superficial Del Cuero Cabelludo
co_diagnosis_S001,S001,Contusion De Los Parpados Y De La Region Periocu
co_diagnosis_S002,S002,Otros Traumatismos Superficiales Del Parpado Y D
co_diagnosis_S003,S003,Traumatismo Superficial De La Nariz
co_diagnosis_S004,S004,Traumatismo Superficial Del Oido
co_diagnosis_S005,S005,Traumatismo Superficial Del Labio Y De La Cavida
co_diagnosis_S007,S007,Traumatismos Superficiales Multiples De La Cabez
co_diagnosis_S008,S008,Traumatismo Superficial De Otras Partes De La Ca
co_diagnosis_S009,S009,Traumatismo Superficial De La Cabeza Parte No E
co_diagnosis_S01,S01,Herida De La Cabeza
co_diagnosis_S010,S010,Herida Del Cuero Cabelludo
co_diagnosis_S011,S011,Herida Del Parpado Y De La Region Periocular
co_diagnosis_S012,S012,Herida De La Nariz
co_diagnosis_S013,S013,Herida Del Oido
co_diagnosis_S014,S014,Herida De La Mejilla Y De La Region Temporomandi
co_diagnosis_S015,S015,Herida Del Labio Y De La Cavidad Bucal
co_diagnosis_S017,S017,Heridas Multiples De La Cabeza
co_diagnosis_S018,S018,Herida De Otras Partes De La Cabeza
co_diagnosis_S019,S019,Herida De La Cabeza Parte No Especificada
co_diagnosis_S02,S02,Fractura De Huesos Del Craneo Y De La Cara
co_diagnosis_S020,S020,Fractura De La Boveda Del Craneo
co_diagnosis_S021,S021,Fractura De La Base Del Craneo
co_diagnosis_S022,S022,Fractura De Los Huesos De La Nariz
co_diagnosis_S023,S023,Fractura Del Suelo De La Orbita
co_diagnosis_S024,S024,Fractura Del Malar Y Del Hueso Maxilar Superior
co_diagnosis_S025,S025,Fractura De Los Dientes
co_diagnosis_S026,S026,Fractura Del Maxilar Inferior
co_diagnosis_S027,S027,Fracturas Multiples Que Comprometen El Craneo Y
co_diagnosis_S028,S028,Fractura De Otros Huesos Del Craneo Y De La Cara
co_diagnosis_S029,S029,Fractura Del Craneo Y De Los Huesos De La Cara
co_diagnosis_S03,S03,Luxacion Esguince Y Torcedura De Articulaciones
co_diagnosis_S030,S030,Luxacion Del Maxilar
co_diagnosis_S031,S031,Luxacion Del Cartilago Septal De La Nariz
co_diagnosis_S032,S032,Luxacion De Diente
co_diagnosis_S033,S033,Luxacion De Otras Partes Y De Las No Especificad
co_diagnosis_S034,S034,Esguinces Y Torceduras Del Maxilar
co_diagnosis_S035,S035,Esguince Y Torceduras De Articulaciones Y Ligame
co_diagnosis_S04,S04,Traumatismo De Nervios Craneales
co_diagnosis_S040,S040,Traumatismo Del Nervio Optico [Ii Par] Y De Las
co_diagnosis_S041,S041,Traumatismo Del Nervio Motor Ocular Comun (Iii P
co_diagnosis_S042,S042,Traumatismo Del Nervio Patetico (Iv Par)
co_diagnosis_S043,S043,Traumatismo Del Nervio Trigemino (V Par)
co_diagnosis_S044,S044,Traumatismo Del Nervio Motor Ocular Externo (Vi
co_diagnosis_S045,S045,Traumatismo Del Nervio Facial (Vii Par)
co_diagnosis_S046,S046,Traumatismo Del Nervio Acustico (Viii Par)
co_diagnosis_S047,S047,Traumatismo Del Nervio Espinal (Xi Par)
co_diagnosis_S048,S048,Traumatismo De Otros Nervios Craneales
co_diagnosis_S049,S049,Traumatismo De Nervios Craneales No Especificad
co_diagnosis_S05,S05,Traumatismo Del Ojo Y De La Orbita
co_diagnosis_S050,S050,Traumatismo Conjuntiva Y Abrasion Corneal Sin Me
co_diagnosis_S051,S051,Contusion Del Globo Ocular Y Del Tejido Orbitari
co_diagnosis_S052,S052,Laceracion Y Ruptura Ocular Con Prolapso O Perdi
co_diagnosis_S053,S053,Laceracion Ocular Sin Prolapso O Perdida Del Tej
co_diagnosis_S054,S054,Herida Penetrante De La Orbita Con O Sin Cuerpo
co_diagnosis_S055,S055,Herida Penetrante Del Globo Ocular Con Cuerpo Ex
co_diagnosis_S056,S056,Herida Penetrante Del Globo Ocular Sin Cuerpo Ex
co_diagnosis_S057,S057,Avulsion De Ojo
co_diagnosis_S058,S058,Otros Traumatismos Del Ojo Y De La Orbita
co_diagnosis_S059,S059,Traumatismo Del Ojo Y De La Orbita No Especific
co_diagnosis_S06,S06,Traumatismo Intracraneal
co_diagnosis_S060,S060,Concusion
co_diagnosis_S061,S061,Edema Cerebral Traumatico
co_diagnosis_S062,S062,Traumatismo Cerebral Difuso
co_diagnosis_S063,S063,Traumatismo Cerebral Focal
co_diagnosis_S064,S064,Hemorragia Epidural
co_diagnosis_S065,S065,Hemorragia Subdural Traumatica
co_diagnosis_S066,S066,Hemorragia Subaracnoidea Traumatica
co_diagnosis_S067,S067,Traumatismo Intracraneal Con Coma Prolongado
co_diagnosis_S068,S068,Otros Traumatismos Intracraneales
co_diagnosis_S069,S069,Traumatismo Intracraneal No Especificado
co_diagnosis_S07,S07,Traumatismo Por Aplastamiento De La Cabeza
co_diagnosis_S070,S070,Traumatismo Por Aplastamiento De La Cara
co_diagnosis_S071,S071,Traumatismo Por Aplastamiento Del Craneo
co_diagnosis_S078,S078,Traumatismo Por Aplastamiento De Otras Partes De
co_diagnosis_S079,S079,Traumatismo Por Aplastamiento De La Cabeza Part
co_diagnosis_S08,S08,Amputacion Traumatica De Parte De La Cabeza
co_diagnosis_S080,S080,Avulsion Del Cuero Cabelludo
co_diagnosis_S081,S081,Amputacion Traumatica De La Oreja
co_diagnosis_S088,S088,Amputacion Traumatica De Otras Partes De La Cabe
co_diagnosis_S089,S089,Amputacion Traumatica De Parte No Especificada D
co_diagnosis_S09,S09,Otros Traumatismos Y Los No Especificados De La
co_diagnosis_S423,S423,Fractura De La Diafisis Del Humero
co_diagnosis_S090,S090,Traumatismo De Los Vasos Sanguineos De La Cabeza
co_diagnosis_S091,S091,Traumatismo De Tendon Y Musculos De La Cabeza
co_diagnosis_S092,S092,Ruptura Traumatica Del Timpano Del Oido
co_diagnosis_S097,S097,Traumatismos Multiples De La Cabeza
co_diagnosis_S098,S098,Otros Traumatismos De La Cabeza Especificados
co_diagnosis_S099,S099,Traumatismo De La Cabeza No Especificado
co_diagnosis_S10,S10,Traumatismo Superficial Del Cuello
co_diagnosis_S100,S100,Contusion De La Garganta
co_diagnosis_S101,S101,Otros Traumatismos Superficiales Y Los No Especi
co_diagnosis_S107,S107,Traumatismo Superficial Multiple Del Cuello
co_diagnosis_S108,S108,Traumatismo Superficial De Otras Partes Del Cuel
co_diagnosis_S109,S109,Traumatismo Superficial Del Cuello Parte No Esp
co_diagnosis_S11,S11,Herida Del Cuello
co_diagnosis_S110,S110,Herida Que Compromete La Laringe Y La Traquea
co_diagnosis_S111,S111,Herida Que Compromete La Glandula Tiroides
co_diagnosis_S112,S112,Herida Que Compromete La Faringe Y El Esofago Ce
co_diagnosis_S117,S117,Heridas Multiples Del Cuello
co_diagnosis_S118,S118,Heridas De Otras Partes Del Cuello
co_diagnosis_S119,S119,Herida De Cuello Parte No Especificada
co_diagnosis_S12,S12,Fractura Del Cuello
co_diagnosis_S120,S120,Fractura De La Primera Vertebra Cervical
co_diagnosis_S121,S121,Fractura De La Segunda Vertebra Cervical
co_diagnosis_S122,S122,Fractura De Otras Vertebras Cervicales Especific
co_diagnosis_S127,S127,Fracturas Multiples De Columna Cervical
co_diagnosis_S128,S128,Fractura De Otras Partes Del Cuello
co_diagnosis_S129,S129,Fractura Del Cuello Parte No Especificada
co_diagnosis_S13,S13,Luxacion Esguince Y Torcedura De Articulaciones
co_diagnosis_S130,S130,Ruptura Traumatica De Disco Cervical Interverteb
co_diagnosis_S131,S131,Luxacion De Vertebra Cervical
co_diagnosis_S132,S132,Luxaciones De Otras Partes Y De Las No Especific
co_diagnosis_S133,S133,Luxaciones Multiples Del Cuello
co_diagnosis_S134,S134,Esguinces Y Torceduras De La Columna Cervical
co_diagnosis_S135,S135,Esguinces Y Torceduras De La Region Tiroidea
co_diagnosis_S136,S136,Esguinces Y Torceduras De Articulaciones Y Ligam
co_diagnosis_S14,S14,Traumatismo De La Medula Espinal Y De Nervios A
co_diagnosis_S140,S140,Concusion Y Edema De La Medula Espinal Cervical
co_diagnosis_S141,S141,Otros Traumatismos De La Medula Espinal Cervical
co_diagnosis_S142,S142,Traumatismo De Raiz Nerviosa De Columna Cervical
co_diagnosis_S143,S143,Traumatismo Del Plexo Braquial
co_diagnosis_S144,S144,Traumatismo De Nervios Perifericos Del Cuello
co_diagnosis_S145,S145,Traumatismo De Nervios Cervicales Simpaticos
co_diagnosis_S146,S146,Traumatismo De Otros Nervios Y De Los No Especif
co_diagnosis_S15,S15,Traumatismo De Vasos Sanguineos A Nivel Del Cuel
co_diagnosis_S150,S150,Traumatismo De La Arteria Carotida
co_diagnosis_S151,S151,Traumatismo De La Arteria Vertebral
co_diagnosis_S152,S152,Traumatismo De La Vena Yugular Externa
co_diagnosis_S153,S153,Traumatismo De La Vena Yugular Interna
co_diagnosis_S157,S157,Traumatismo De Multiples Vasos Sanguineos A Nive
co_diagnosis_S158,S158,Traumatismo De Otros Vasos Sanguineos A Nivel De
co_diagnosis_S159,S159,Traumatismo De Vasos Sanguineos No Especificados
co_diagnosis_S16,S16,Traumatismo De Tendon Y Musculos A Nivel Del Cue
co_diagnosis_S17,S17,Traumatismo Por Aplastamiento Del Cuello
co_diagnosis_S170,S170,Traumatismo Por Aplastamiento De La Laringe Y De
co_diagnosis_S178,S178,Traumatismo Por Aplastamiento De Otras Partes De
co_diagnosis_S179,S179,Traumatismo Por Aplastamiento Del Cuello Parte
co_diagnosis_S18,S18,Amputacion Traumatica A Nivel Del Cuello
co_diagnosis_S19,S19,Otros Traumatismos Y Los No Especificados Del Cu
co_diagnosis_S197,S197,Traumatismos Multiples Del Cuello
co_diagnosis_S198,S198,Otros Traumatismos Del Cuello Especificados
co_diagnosis_S199,S199,Traumatismo Del Cuello No Especificado
co_diagnosis_S20,S20,Traumatismo Superficial Del Torax
co_diagnosis_S200,S200,Contusion De La Mama
co_diagnosis_S201,S201,Otros Traumatismos Superficiales Y Los No Especi
co_diagnosis_S202,S202,Contusion Del Torax
co_diagnosis_S203,S203,Otros Traumatismos Superficiales De La Pared Ant
co_diagnosis_S204,S204,Otros Traumatismos Superficiales De La Pared Pos
co_diagnosis_S207,S207,Traumatismos Superficiales Multiples Del Torax
co_diagnosis_S208,S208,Traumatismo Superficial De Otras Partes Y De Las
co_diagnosis_S21,S21,Herida Del Torax
co_diagnosis_S210,S210,Herida De La Mama
co_diagnosis_S211,S211,Herida De La Pared Anterior Del Torax
co_diagnosis_S212,S212,Herida De La Pared Posterior Del Torax
co_diagnosis_S217,S217,Herida Multiple De La Pared Toracica
co_diagnosis_S218,S218,Herida De Otras Partes Del Torax
co_diagnosis_S219,S219,Herida Del Torax Parte No Especificada
co_diagnosis_S22,S22,Fractura De Costillas Del Esternon Y De La Colu
co_diagnosis_S220,S220,Fractura De Vertebra Toracica
co_diagnosis_S221,S221,Fracturas Multiples De Columna Toracica
co_diagnosis_S222,S222,Fractura Del Esternon
co_diagnosis_S223,S223,Fractura De Costilla
co_diagnosis_S224,S224,Fracturas Multiples De Costillas
co_diagnosis_S225,S225,Torax Azotado
co_diagnosis_S228,S228,Fractura De Otras Partes Del Torax Oseo
co_diagnosis_S229,S229,Fractura Del Torax Oseo Parte No Especificada
co_diagnosis_S23,S23,Luxacion Esguince Y Torcedura De Articulaciones
co_diagnosis_S230,S230,Ruptura Traumatica De Disco Intervertebral Torac
co_diagnosis_S231,S231,Luxacion De Vertebra Toracica
co_diagnosis_S232,S232,Luxacion De Otras Partes Y De Las No Especificad
co_diagnosis_S233,S233,Esguinces Y Torceduras De Columna Toracica
co_diagnosis_S234,S234,Esguinces Y Torceduras De Costillas Y Esternon
co_diagnosis_S235,S235,Esguinces Y Torceduras De Otras Partes Y De Las
co_diagnosis_S24,S24,Traumatismo De Nervios Y De La Medula Espinal A
co_diagnosis_S240,S240,Concusion Y Edema De La Medula Espinal Toracica
co_diagnosis_S241,S241,Otros Traumatismos Y Los No Especificados De La
co_diagnosis_S242,S242,Traumatismo De Raices Nerviosas De La Columna To
co_diagnosis_S243,S243,Traumatismo De Nervios Perifericos Del Torax
co_diagnosis_S244,S244,Traumatismo De Nervios Simpaticos Toracicos
co_diagnosis_S245,S245,Traumatismo De Otros Nervios Del Torax
co_diagnosis_S246,S246,Traumatismo De Nervio No Especificado Del Torax
co_diagnosis_S25,S25,Traumatismo De Vasos Sanguineos Del Torax
co_diagnosis_S250,S250,Traumatismo De La Aorta Toracica
co_diagnosis_S251,S251,Traumatismo De La Arteria Innominada O Subclavia
co_diagnosis_S252,S252,Traumatismo De Vena Cava Superior
co_diagnosis_S253,S253,Traumatismo De La Vena Innominada O Subclavia
co_diagnosis_S254,S254,Traumatismo De Vasos Sanguineos Pulmonares
co_diagnosis_S255,S255,Traumatismo De Vasos Sanguineos Intercostales
co_diagnosis_S257,S257,Traumatismo De Multiples Vasos Sanguineos Del To
co_diagnosis_S258,S258,Traumatismo De Otros Vasos Sanguineos Del Torax
co_diagnosis_S259,S259,Traumatismo De Vasos Sanguineos No Especificados
co_diagnosis_S26,S26,Traumatismo Del Corazon
co_diagnosis_S260,S260,Traumatismo Del Corazon Con Hemopericardio
co_diagnosis_S268,S268,Otros Traumatismos Del Corazon
co_diagnosis_S269,S269,Traumatismo Del Corazon No Especificado
co_diagnosis_S27,S27,Traumatismo De Otros Organos Intratoracicos Y De
co_diagnosis_S270,S270,Neumotorax Traumatico
co_diagnosis_S271,S271,Hemotorax Traumatico
co_diagnosis_S272,S272,Hemoneumotorax Traumatico
co_diagnosis_S273,S273,Otros Traumatismos Del Pulmon
co_diagnosis_S274,S274,Traumatismo De Los Bronquios
co_diagnosis_S275,S275,Traumatismo De La Traquea Toracica
co_diagnosis_S276,S276,Traumatismo De La Pleura
co_diagnosis_S277,S277,Traumatismos Multiples De Organos Intratoracicos
co_diagnosis_S278,S278,Traumatismo De Otros Organos Intratoracicos Esp
co_diagnosis_S279,S279,Traumatismo De Organo Intratoracico No Especifi
co_diagnosis_S28,S28,Traumatismo Por Aplastamiento Torax Amputacion T
co_diagnosis_S280,S280,Aplastamiento Del Torax
co_diagnosis_S281,S281,Amputacion Traumatica De Parte Del Torax
co_diagnosis_S29,S29,Otros Traumatismos Y Los No Especificados Del To
co_diagnosis_S290,S290,Traumatismo De Tendon Y Musculos A Nivel Del Tor
co_diagnosis_S297,S297,Traumatismos Multiples Del Torax
co_diagnosis_S298,S298,Otros Traumatismos Del Torax Especificados
co_diagnosis_S299,S299,Traumatismo Del Torax No Especificado
co_diagnosis_S30,S30,Traumatismo Superficial Del Abdomen La Region L
co_diagnosis_S300,S300,Contusion De La Region Lumbosacra Y De La Pelvis
co_diagnosis_S301,S301,Contusion De La Pared Abdominal
co_diagnosis_S302,S302,Contusion De Organos Genitales Externos
co_diagnosis_S307,S307,Traumatismos Superficiales Multiples Del Abdomen
co_diagnosis_S308,S308,Otros Traumatismos Superficiales Del Abdomen Re
co_diagnosis_S309,S309,Traumatismo Superficial Del Abdomen Region Lumb
co_diagnosis_S31,S31,Herida Del Abdomen De La Region Lumbosacra Y De
co_diagnosis_S310,S310,Herida De La Region Lumbosacra Y De La Pelvis
co_diagnosis_S311,S311,Herida De La Pared Abdominal
co_diagnosis_S312,S312,Herida Del Pene
co_diagnosis_S313,S313,Herida Del Escroto Y De Los Testiculos
co_diagnosis_S314,S314,Herida De La Vagina Y De La Vulva
co_diagnosis_S315,S315,Herida De Otros Organos Genitales Externos Y De
co_diagnosis_S317,S317,Heridas Multiples Del Abdomen De La Region Lumb
co_diagnosis_S318,S318,Heridas De Otras Partes Y De Las No Especificada
co_diagnosis_S32,S32,Fractura De La Columna Lumbar Y De La Pelvis
co_diagnosis_S320,S320,Fractura De Vertebra Lumbar
co_diagnosis_S321,S321,Fractura Del Sacro
co_diagnosis_S322,S322,Fractura Del Coccix
co_diagnosis_S323,S323,Fractura Del Hueso Iliaco
co_diagnosis_S324,S324,Fractura Del Acetabulo
co_diagnosis_S325,S325,Fractura Del Pubis
co_diagnosis_S327,S327,Fracturas Multiples De La Columna Lumbar Y De La
co_diagnosis_S328,S328,Fracturaas De Otras Partes Y Las No Especificada
co_diagnosis_S33,S33,Luxacion Esguince Y Torcedura De Las Articulaci
co_diagnosis_S330,S330,Ruptura Traumatica De Disco Intervertebral Lumba
co_diagnosis_S331,S331,Luxacion De Vertebra Lumbar
co_diagnosis_S332,S332,Luxacion De Articulacion Sacrococcigea Y Sacroil
co_diagnosis_S333,S333,Luxacion De Otras Partes Y De Las No Especificad
co_diagnosis_S334,S334,Ruptura Traumatica De La Sinfisis Del Pubis
co_diagnosis_S335,S335,Esguinces Y Torceduras De La Columna Lumbar
co_diagnosis_S336,S336,Esguinces Y Torceduras De La Articulacion Sacroi
co_diagnosis_S337,S337,Esguinces Y Torceduras Otras Partes Y De Las No
co_diagnosis_S34,S34,Traumatismo De Los Nervios Y De La Medula Espina
co_diagnosis_S340,S340,Concusion Y Edema De La Medula Espinal Lumbar
co_diagnosis_S341,S341,Otro Traumatismo De La Medula Espinal Lumbar
co_diagnosis_S342,S342,Traumatismo De Raiz Nerviosa De La Columna Lumba
co_diagnosis_S343,S343,Traumatismo De La Cola De Caballo
co_diagnosis_S344,S344,Traumatismo Del Plexo Lumbosacro
co_diagnosis_S345,S345,Traumatismo Nervios(S) Simpatico(S) Lumbar(Es)
co_diagnosis_S346,S346,Traumatismo Nervio(S) Periferico(S) Del Abdomen
co_diagnosis_S348,S348,Traumatismo De Otros Nervios A Nivel Del Abdomen
co_diagnosis_S35,S35,Traumatismo De Vasos Sanguineos A Nivel Del Abdo
co_diagnosis_S350,S350,Traumatismo De La Aorta Abdominal
co_diagnosis_S351,S351,Traumatismo De La Vena Cava Inferior
co_diagnosis_S352,S352,Traumatismo De Arterias Celiacas Y Mesentericas
co_diagnosis_S353,S353,Traumatismo De Venas Porta Y Esplenica
co_diagnosis_S354,S354,Traumatismo De Vasos Sanguineos Renales
co_diagnosis_S355,S355,Traumatismo De Vasos Sanguineos Iliacos
co_diagnosis_S357,S357,Traumatismo De Multiples Vasos Sanguineos A Nive
co_diagnosis_S358,S358,Traumatismo De Otros Vasos Sanguineos A Nivel De
co_diagnosis_S359,S359,Traumatismo De Otros Vasos Sanguineos No Especif
co_diagnosis_S36,S36,Traumatismo De Organos Intraabdominales
co_diagnosis_S360,S360,Traumatismo Del Bazo
co_diagnosis_S361,S361,Traumatismo Del Higado Y De La Vesicula Biliar
co_diagnosis_S362,S362,Traumatismo Del Pancreas
co_diagnosis_S363,S363,Traumatismo Del Estomago
co_diagnosis_S364,S364,Traumatismo Del Intestino Delgado
co_diagnosis_S365,S365,Traumatismo Del Colon
co_diagnosis_S366,S366,Traumatismo Del Recto
co_diagnosis_S367,S367,Traumatismo De Multiples Organos Intraabdominale
co_diagnosis_S368,S368,Traumatismo De Otros Organos Intraabdominales
co_diagnosis_S369,S369,Traumatismo De Organo Intraabdominal No Especifi
co_diagnosis_S37,S37,Traumatismo De Organos Pelvicos
co_diagnosis_S370,S370,Traumatismo Del Riñon
